split,map_id,route_id,seed,fault_family,severity,warning_id,risk_score,diagnosed_signal_group,stopped,stop_allowed,localisation_poor,planning_stale_or_blocked,immediate_collision_risk,obstruction_may_be_transient,relocalisation_available,rear_clearance_m,rotation_clearance_m,repeated_recovery_count,candidate_action,guard_eligible,observed_cost,run_id,policy_id,executed_action,guard_rejected,mission_complete,collision,engineering_smoke
validation,val_00,val_00_r5,40500001,lidar_dropout,medium,val_00-val_00_r5-40500001-lidar_dropout-medium,0.23630809518530577,localisation,true,true,true,true,false,false,false,1.4421013593673706,0.7903923988342285,0,wait,false,40.0,851e47a8-fd23-4330-ac7f-ac716114df48,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500001,lidar_dropout,medium,val_00-val_00_r5-40500001-lidar_dropout-medium,0.23630809518530577,localisation,true,true,true,true,false,false,false,1.4421013593673706,0.7903923988342285,0,controlled_stop,true,40.0,851e47a8-fd23-4330-ac7f-ac716114df48,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500002,wheel_slip,medium,val_00-val_00_r5-40500002-wheel_slip-medium,0.2630486448707097,localisation,true,true,true,true,false,false,false,1.740695595741272,0.8622270226478577,0,backup,true,52.327799999999996,f110718e-bb1d-41d0-8316-74a6a55c71c3,RP_backup,backup,false,false,false,false
validation,val_00,val_00_r5,40500002,wheel_slip,medium,val_00-val_00_r5-40500002-wheel_slip-medium,0.2819192981815827,planning,true,true,false,true,false,false,false,1.4155330657958984,0.8123801946640015,0,controlled_stop,true,55.6918,cf043ab1-2b1a-4684-ab4c-606ec142c1c9,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_00,val_00_r5,40500002,wheel_slip,medium,val_00-val_00_r5-40500002-wheel_slip-medium,0.2902822935543413,planning,true,true,false,true,false,false,false,1.523908257484436,0.8492636680603027,0,relocalise,false,55.0,d88efd98-111b-43c5-97c5-1d6b76826837,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500002,wheel_slip,medium,val_00-val_00_r5-40500002-wheel_slip-medium,0.2902822935543413,planning,true,true,false,true,false,false,false,1.523908257484436,0.8492636680603027,0,controlled_stop,true,55.0,d88efd98-111b-43c5-97c5-1d6b76826837,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500002,wheel_slip,medium,val_00-val_00_r5-40500002-wheel_slip-medium,0.24642693057984577,unknown,true,true,false,true,false,false,false,1.7557522058486938,0.8550234436988831,0,replan_clear_costmaps,true,40.0,e3bfb766-20d8-4d0b-b1c4-1203938eb3ba,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_00,val_00_r5,40500002,wheel_slip,medium,val_00-val_00_r5-40500002-wheel_slip-medium,0.24485111492524295,planning,true,true,false,true,false,false,false,1.668668508529663,0.8326601982116699,0,spin_active_rescan,true,15.093,78dea69e-b551-4f0d-b077-23c4ea1727b5,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_00,val_00_r5,40500002,wheel_slip,medium,val_00-val_00_r5-40500002-wheel_slip-medium,0.2560062301672033,localisation,true,true,true,true,false,false,false,1.7562828063964844,0.8683631420135498,0,wait,false,55.9674,5e9f3951-94ca-4cc4-afc2-dce04eb5367b,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500002,wheel_slip,medium,val_00-val_00_r5-40500002-wheel_slip-medium,0.2560062301672033,localisation,true,true,true,true,false,false,false,1.7562828063964844,0.8683631420135498,0,controlled_stop,true,55.9674,5e9f3951-94ca-4cc4-afc2-dce04eb5367b,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500003,localisation_perturbation,medium,val_00-val_00_r5-40500003-localisation_perturbation-medium,0.27034345117950936,planning,true,true,false,true,false,false,false,1.5501301288604736,0.8539518117904663,0,backup,true,55.9367,a2c37c89-ae13-46cc-b312-4630bb29133e,RP_backup,backup,false,false,false,false
validation,val_00,val_00_r5,40500003,localisation_perturbation,medium,val_00-val_00_r5-40500003-localisation_perturbation-medium,0.2750443941650429,localisation,true,true,true,true,false,false,false,1.5048431158065796,0.782807469367981,0,relocalise,false,55.536500000000004,d8fb6282-edc0-4a55-a412-5fc191187c3a,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500003,localisation_perturbation,medium,val_00-val_00_r5-40500003-localisation_perturbation-medium,0.2750443941650429,localisation,true,true,true,true,false,false,false,1.5048431158065796,0.782807469367981,0,controlled_stop,true,55.536500000000004,d8fb6282-edc0-4a55-a412-5fc191187c3a,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500003,localisation_perturbation,medium,val_00-val_00_r5-40500003-localisation_perturbation-medium,0.27315448185634184,planning,true,true,false,true,false,false,false,1.4688796997070312,0.806031346321106,0,replan_clear_costmaps,true,55.2752,b6f1007b-19c6-4c37-ac8e-0a9054a975fe,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_00,val_00_r5,40500003,localisation_perturbation,medium,val_00-val_00_r5-40500003-localisation_perturbation-medium,0.2785038476313614,planning,true,true,false,true,false,false,false,1.5226777791976929,0.8394485116004944,0,spin_active_rescan,true,55.598,9689c410-0c60-4d1c-8c9b-3aed528b8fb6,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
validation,val_00,val_00_r5,40500003,localisation_perturbation,medium,val_00-val_00_r5-40500003-localisation_perturbation-medium,0.25114095635560985,planning,true,true,false,true,false,false,false,1.4434106349945068,0.7942870855331421,0,wait,false,55.2771,9d49b3f2-3357-4a1a-8649-d2bc02209809,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500003,localisation_perturbation,medium,val_00-val_00_r5-40500003-localisation_perturbation-medium,0.25114095635560985,planning,true,true,false,true,false,false,false,1.4434106349945068,0.7942870855331421,0,controlled_stop,true,55.2771,9d49b3f2-3357-4a1a-8649-d2bc02209809,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500004,dynamic_blockage,medium,val_00-val_00_r5-40500004-dynamic_blockage-medium,0.3486294184029693,planning,true,true,true,true,false,false,false,2.103628396987915,1.3716580867767334,0,backup,true,57.3326,f6ed0865-6a3c-4ead-8a66-a570fb3c78ed,RP_backup,backup,false,false,false,false
validation,val_00,val_00_r5,40500004,dynamic_blockage,medium,val_00-val_00_r5-40500004-dynamic_blockage-medium,0.5970103754360971,frontal_blockage,true,true,true,true,false,false,false,1.8263442516326904,1.3968945741653442,0,controlled_stop,true,56.679,40e12cd1-4cc8-4140-bee4-883f4c1bd8f2,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_00,val_00_r5,40500004,dynamic_blockage,medium,val_00-val_00_r5-40500004-dynamic_blockage-medium,0.5382356322297569,frontal_blockage,true,true,true,true,false,false,false,1.7052606344223022,1.3012136220932007,0,replan_clear_costmaps,true,55.2624,55a98568-e6b6-4c91-aca2-738952434f16,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_00,val_00_r5,40500004,dynamic_blockage,medium,val_00-val_00_r5-40500004-dynamic_blockage-medium,0.5468927582430068,unknown,true,true,true,true,false,false,false,2.060340404510498,1.3955078125,0,spin_active_rescan,true,56.7552,04f5b58b-4eca-40ab-95cc-414064b3a0cd,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
validation,val_00,val_00_r5,40500005,planner_oscillation,medium,val_00-val_00_r5-40500005-planner_oscillation-medium,0.5762748604797604,frontal_blockage,true,true,true,true,false,false,false,1.6061081886291504,1.2882473468780518,0,controlled_stop,true,42.8852,ff40c958-f8f4-4b13-bafb-82d4f12c566c,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_00,val_00_r5,40500005,planner_oscillation,medium,val_00-val_00_r5-40500005-planner_oscillation-medium,0.3776397701179006,unknown,true,true,true,true,false,false,false,1.5386180877685547,1.265924096107483,0,relocalise,false,43.1155,c9b5c4ed-3a88-4d6a-bb75-89cf793b6b11,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500005,planner_oscillation,medium,val_00-val_00_r5-40500005-planner_oscillation-medium,0.3776397701179006,unknown,true,true,true,true,false,false,false,1.5386180877685547,1.265924096107483,0,controlled_stop,true,43.1155,c9b5c4ed-3a88-4d6a-bb75-89cf793b6b11,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500005,planner_oscillation,medium,val_00-val_00_r5-40500005-planner_oscillation-medium,0.521717423457622,frontal_blockage,true,true,true,true,false,false,false,1.4179576635360718,1.1707473993301392,0,replan_clear_costmaps,true,43.2474,04471479-59d3-4365-8d58-3e5ae3277ca0,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_00,val_00_r5,40500005,planner_oscillation,medium,val_00-val_00_r5-40500005-planner_oscillation-medium,0.24512963638038326,unknown,true,true,false,true,false,false,false,1.8432592153549194,1.0948594808578491,0,spin_active_rescan,true,45.9705,556ddd82-d3e0-470f-8b97-ded99e8a6c4a,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
validation,val_00,val_00_r5,40500005,planner_oscillation,medium,val_00-val_00_r5-40500005-planner_oscillation-medium,0.5636277860441753,frontal_blockage,true,true,true,true,false,false,false,1.561198115348816,1.2332526445388794,0,wait,false,43.2027,9c1ab18f-9601-4a0c-a560-194bfa2bb852,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500005,planner_oscillation,medium,val_00-val_00_r5-40500005-planner_oscillation-medium,0.5636277860441753,frontal_blockage,true,true,true,true,false,false,false,1.561198115348816,1.2332526445388794,0,controlled_stop,true,43.2027,9c1ab18f-9601-4a0c-a560-194bfa2bb852,RP_wait,controlled_stop,true,false,false,false
validation,val_01,val_01_r0,41000000,camera_occlusion,medium,val_01-val_01_r0-41000000-camera_occlusion-medium,0.27122800916780976,planning,true,true,false,true,false,false,false,2.2514562606811523,1.330748200416565,0,replan_clear_costmaps,true,5.7101,aebb54d1-7185-4c5c-a997-2d7d61b650c3,RP_replan_clear_costmaps,replan_clear_costmaps,false,true,false,false
validation,val_01,val_01_r0,41000001,lidar_dropout,medium,val_01-val_01_r0-41000001-lidar_dropout-medium,0.7933748666294262,frontal_blockage,true,true,false,true,false,false,false,,0.8115399479866028,0,backup,false,5.015,eb820718-c22b-47b1-8566-4d595e4ea8ba,RP_backup,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000001,lidar_dropout,medium,val_01-val_01_r0-41000001-lidar_dropout-medium,0.7933748666294262,frontal_blockage,true,true,false,true,false,false,false,,0.8115399479866028,0,controlled_stop,true,5.015,eb820718-c22b-47b1-8566-4d595e4ea8ba,RP_backup,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000001,lidar_dropout,medium,val_01-val_01_r0-41000001-lidar_dropout-medium,0.7558839676351752,frontal_blockage,true,true,false,true,false,false,false,,0.7932050228118896,0,controlled_stop,true,5.0069,8f455687-f6d8-4f51-8885-c2f713bfc238,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_01,val_01_r0,41000001,lidar_dropout,medium,val_01-val_01_r0-41000001-lidar_dropout-medium,0.7875851071628953,frontal_blockage,true,true,false,true,false,false,false,,0.7998679280281067,0,relocalise,false,5.0123999999999995,1774079d-8703-403e-9bec-6ef66ab247a2,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000001,lidar_dropout,medium,val_01-val_01_r0-41000001-lidar_dropout-medium,0.7875851071628953,frontal_blockage,true,true,false,true,false,false,false,,0.7998679280281067,0,controlled_stop,true,5.0123999999999995,1774079d-8703-403e-9bec-6ef66ab247a2,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000001,lidar_dropout,medium,val_01-val_01_r0-41000001-lidar_dropout-medium,0.7566707697699867,frontal_blockage,true,true,false,true,false,false,false,,0.8012839555740356,0,replan_clear_costmaps,true,5.004899999999999,b22dfb3a-1b82-4d5c-b17a-dda3adf98e15,RP_replan_clear_costmaps,replan_clear_costmaps,false,true,false,false
validation,val_01,val_01_r0,41000001,lidar_dropout,medium,val_01-val_01_r0-41000001-lidar_dropout-medium,0.6741850217122201,frontal_blockage,true,true,false,true,false,false,false,,0.8146873116493225,0,spin_active_rescan,true,60.0,7a0c55e9-c1d5-46ef-af6d-4beee8a95061,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
validation,val_01,val_01_r0,41000001,lidar_dropout,medium,val_01-val_01_r0-41000001-lidar_dropout-medium,0.716902252000292,frontal_blockage,true,true,false,true,false,false,false,,0.807945191860199,0,wait,false,45.0,3a8567a9-ea73-4e1e-ad46-56362d2d2270,RP_wait,controlled_stop,true,false,false,false
validation,val_01,val_01_r0,41000001,lidar_dropout,medium,val_01-val_01_r0-41000001-lidar_dropout-medium,0.716902252000292,frontal_blockage,true,true,false,true,false,false,false,,0.807945191860199,0,controlled_stop,true,45.0,3a8567a9-ea73-4e1e-ad46-56362d2d2270,RP_wait,controlled_stop,true,false,false,false
validation,val_01,val_01_r0,41000002,wheel_slip,medium,val_01-val_01_r0-41000002-wheel_slip-medium,0.31814015673345103,planning,true,true,false,true,false,false,false,1.4479870796203613,0.8837503790855408,0,backup,true,8.7132,0bddad70-6cd8-4107-87ae-8354958cb346,RP_backup,backup,false,true,false,false
validation,val_01,val_01_r0,41000002,wheel_slip,medium,val_01-val_01_r0-41000002-wheel_slip-medium,0.33360901119678066,planning,true,true,false,true,false,false,false,2.2926268577575684,0.8504770398139954,0,controlled_stop,true,5.0314,ccddac0e-749b-447e-81e5-4d7c97db1105,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_01,val_01_r0,41000002,wheel_slip,medium,val_01-val_01_r0-41000002-wheel_slip-medium,0.25958427528260664,planning,true,true,false,true,false,false,false,2.3655478954315186,0.865871787071228,0,relocalise,false,5.0118,a81c596a-d434-4268-bf58-471453a3f518,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000002,wheel_slip,medium,val_01-val_01_r0-41000002-wheel_slip-medium,0.25958427528260664,planning,true,true,false,true,false,false,false,2.3655478954315186,0.865871787071228,0,controlled_stop,true,5.0118,a81c596a-d434-4268-bf58-471453a3f518,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000002,wheel_slip,medium,val_01-val_01_r0-41000002-wheel_slip-medium,0.36377126806320087,planning,true,true,false,true,false,false,false,2.3745675086975098,0.8433915376663208,0,replan_clear_costmaps,true,5.0024999999999995,5a8166d1-91de-4a65-8d35-37b9c07221e6,RP_replan_clear_costmaps,replan_clear_costmaps,false,true,false,false
validation,val_01,val_01_r0,41000002,wheel_slip,medium,val_01-val_01_r0-41000002-wheel_slip-medium,0.28875650503850014,planning,true,true,false,true,false,false,false,1.4344531297683716,0.9398384690284729,0,spin_active_rescan,true,17.514200000000002,59c43ab8-66e0-44f1-a330-4e71a9ca1aed,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_01,val_01_r0,41000002,wheel_slip,medium,val_01-val_01_r0-41000002-wheel_slip-medium,0.33599025857775033,planning,true,true,false,true,false,false,false,2.392531633377075,0.8052414655685425,0,wait,false,5.003299999999999,56a64c25-3db2-4b51-b282-e83602c06b50,RP_wait,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000002,wheel_slip,medium,val_01-val_01_r0-41000002-wheel_slip-medium,0.33599025857775033,planning,true,true,false,true,false,false,false,2.392531633377075,0.8052414655685425,0,controlled_stop,true,5.003299999999999,56a64c25-3db2-4b51-b282-e83602c06b50,RP_wait,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000004,dynamic_blockage,medium,val_01-val_01_r0-41000004-dynamic_blockage-medium,0.2650947654842537,planning,true,true,false,true,false,false,false,2.542229652404785,0.8275272250175476,0,backup,true,60.3769,a5fce3b2-748a-4d96-a1a9-fa4345dbd519,RP_backup,backup,false,false,false,false
validation,val_01,val_01_r0,41000004,dynamic_blockage,medium,val_01-val_01_r0-41000004-dynamic_blockage-medium,0.24390417668935363,planning,true,true,false,true,false,false,false,2.4165236949920654,0.8164610862731934,0,replan_clear_costmaps,true,61.6949,83820551-b2da-496d-9aae-4f55a530d6cd,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_01,val_01_r0,41000004,dynamic_blockage,medium,val_01-val_01_r0-41000004-dynamic_blockage-medium,0.23575041278462588,planning,true,true,false,true,false,false,false,2.440800905227661,0.7776093482971191,0,spin_active_rescan,true,60.4398,9177a13a-18cb-4a90-a19d-6058b37fe904,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
validation,val_01,val_01_r0,41000004,dynamic_blockage,medium,val_01-val_01_r0-41000004-dynamic_blockage-medium,0.26134102239777807,planning,true,true,false,true,false,false,false,2.384368658065796,0.8503903746604919,0,wait,false,61.068,3d4ab78b-fa45-46e1-844d-5cfc86c9fc13,RP_wait,controlled_stop,true,false,false,false
validation,val_01,val_01_r0,41000004,dynamic_blockage,medium,val_01-val_01_r0-41000004-dynamic_blockage-medium,0.26134102239777807,planning,true,true,false,true,false,false,false,2.384368658065796,0.8503903746604919,0,controlled_stop,true,61.068,3d4ab78b-fa45-46e1-844d-5cfc86c9fc13,RP_wait,controlled_stop,true,false,false,false
validation,val_01,val_01_r0,41000005,planner_oscillation,medium,val_01-val_01_r0-41000005-planner_oscillation-medium,0.23990230247083094,planning,true,true,true,true,false,false,false,0.829927921295166,0.829927921295166,0,relocalise,false,20.0,9e983278-1c02-4768-b50b-959ffd593d41,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000005,planner_oscillation,medium,val_01-val_01_r0-41000005-planner_oscillation-medium,0.23990230247083094,planning,true,true,true,true,false,false,false,0.829927921295166,0.829927921295166,0,controlled_stop,true,20.0,9e983278-1c02-4768-b50b-959ffd593d41,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r0,41000005,planner_oscillation,medium,val_01-val_01_r0-41000005-planner_oscillation-medium,0.2658062307364334,planning,true,true,true,true,false,false,false,0.9237232208251953,0.9237232208251953,0,spin_active_rescan,true,9.928700000000003,74b506ba-e018-415e-b5fd-9c17fd845d8a,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_01,val_01_r1,41100000,camera_occlusion,medium,val_01-val_01_r1-41100000-camera_occlusion-medium,0.2369935469049906,localisation,true,true,true,false,false,false,false,1.9895150661468506,0.8188821077346802,0,backup,true,7.371800000000001,549c8813-0f10-4b0c-9414-ad5e39f29a30,RP_backup,backup,false,true,false,false
validation,val_01,val_01_r1,41100001,lidar_dropout,medium,val_01-val_01_r1-41100001-lidar_dropout-medium,0.42143817951674206,frontal_blockage,true,true,false,true,false,false,false,,0.8193410038948059,0,backup,false,5.0627,5e596164-23e9-4a6f-8b8a-26757533110a,RP_backup,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100001,lidar_dropout,medium,val_01-val_01_r1-41100001-lidar_dropout-medium,0.42143817951674206,frontal_blockage,true,true,false,true,false,false,false,,0.8193410038948059,0,controlled_stop,true,5.0627,5e596164-23e9-4a6f-8b8a-26757533110a,RP_backup,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100001,lidar_dropout,medium,val_01-val_01_r1-41100001-lidar_dropout-medium,0.6101330524004847,frontal_blockage,true,true,false,true,false,false,false,,0.8376918435096741,0,controlled_stop,true,5.446100000000003,896526e4-5661-4442-a270-622d2de92449,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_01,val_01_r1,41100001,lidar_dropout,medium,val_01-val_01_r1-41100001-lidar_dropout-medium,0.48978528452551245,frontal_blockage,true,true,false,true,false,false,false,,0.8841757774353027,0,relocalise,false,5.499100000000001,98edb1f5-48e5-41c9-980d-380f7ff8cea2,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100001,lidar_dropout,medium,val_01-val_01_r1-41100001-lidar_dropout-medium,0.48978528452551245,frontal_blockage,true,true,false,true,false,false,false,,0.8841757774353027,0,controlled_stop,true,5.499100000000001,98edb1f5-48e5-41c9-980d-380f7ff8cea2,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100001,lidar_dropout,medium,val_01-val_01_r1-41100001-lidar_dropout-medium,0.535409052421101,frontal_blockage,true,true,false,true,false,false,false,,0.8191570043563843,0,replan_clear_costmaps,true,5.152600000000001,dcfcce2f-65ef-440d-8e1d-7e2b6e405da4,RP_replan_clear_costmaps,replan_clear_costmaps,false,true,false,false
validation,val_01,val_01_r1,41100001,lidar_dropout,medium,val_01-val_01_r1-41100001-lidar_dropout-medium,0.4995112588057098,frontal_blockage,true,true,false,true,false,false,false,,0.8367782235145569,0,wait,false,6.7364000000000015,8cf68aee-005a-4a9d-9552-a06314adc76f,RP_wait,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100001,lidar_dropout,medium,val_01-val_01_r1-41100001-lidar_dropout-medium,0.4995112588057098,frontal_blockage,true,true,false,true,false,false,false,,0.8367782235145569,0,controlled_stop,true,6.7364000000000015,8cf68aee-005a-4a9d-9552-a06314adc76f,RP_wait,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100002,wheel_slip,medium,val_01-val_01_r1-41100002-wheel_slip-medium,0.3433630452339699,planning,true,true,false,true,false,false,false,1.732038974761963,0.7920259237289429,0,backup,true,9.4177,db173b21-8693-402c-a164-6f12744a4701,RP_backup,backup,false,true,false,false
validation,val_01,val_01_r1,41100002,wheel_slip,medium,val_01-val_01_r1-41100002-wheel_slip-medium,0.3119314295971103,planning,true,true,false,true,false,false,false,2.0044054985046387,0.8259011507034302,0,controlled_stop,true,6.063799999999999,8ff33768-8fc0-4fbd-a1be-8080a3bef61f,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_01,val_01_r1,41100002,wheel_slip,medium,val_01-val_01_r1-41100002-wheel_slip-medium,0.3287339546640937,planning,true,true,false,true,false,false,false,1.8935270309448242,0.7976407408714294,0,relocalise,false,6.059999999999999,5e67b51a-79a0-4acf-8abd-ab28547e6ea8,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100002,wheel_slip,medium,val_01-val_01_r1-41100002-wheel_slip-medium,0.3287339546640937,planning,true,true,false,true,false,false,false,1.8935270309448242,0.7976407408714294,0,controlled_stop,true,6.059999999999999,5e67b51a-79a0-4acf-8abd-ab28547e6ea8,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100002,wheel_slip,medium,val_01-val_01_r1-41100002-wheel_slip-medium,0.25486406950002605,planning,true,true,false,true,false,false,false,2.085268259048462,0.8444142937660217,0,replan_clear_costmaps,true,6.467499999999998,181fa5cc-1bae-43fc-a156-291dc9a51198,RP_replan_clear_costmaps,replan_clear_costmaps,false,true,false,false
validation,val_01,val_01_r1,41100002,wheel_slip,medium,val_01-val_01_r1-41100002-wheel_slip-medium,0.2920382619863798,localisation,true,true,true,true,false,false,false,3.6636533737182617,0.7640377283096313,0,spin_active_rescan,true,9.9857,21ce6a10-7c2d-4825-a665-4d7ed54284e6,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_01,val_01_r1,41100002,wheel_slip,medium,val_01-val_01_r1-41100002-wheel_slip-medium,0.2904963495401137,planning,true,true,false,true,false,false,false,1.7799315452575684,0.7755166888237,0,wait,false,5.372499999999999,579b52c5-0cfc-4516-af5f-b0234b9e01a9,RP_wait,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100002,wheel_slip,medium,val_01-val_01_r1-41100002-wheel_slip-medium,0.2904963495401137,planning,true,true,false,true,false,false,false,1.7799315452575684,0.7755166888237,0,controlled_stop,true,5.372499999999999,579b52c5-0cfc-4516-af5f-b0234b9e01a9,RP_wait,controlled_stop,true,true,false,false
validation,val_01,val_01_r1,41100003,localisation_perturbation,medium,val_01-val_01_r1-41100003-localisation_perturbation-medium,0.37320625709475796,frontal_blockage,true,true,false,true,false,false,false,0.8054860234260559,0.8054860234260559,0,backup,true,21.2649,ef07719e-1dac-4615-9cc8-0d30f3d158f0,RP_backup,backup,false,true,false,false
validation,val_01,val_01_r1,41100004,dynamic_blockage,medium,val_01-val_01_r1-41100004-dynamic_blockage-medium,0.32514273982105657,planning,true,true,true,true,false,false,false,2.904343843460083,0.8513496518135071,0,controlled_stop,true,60.0,10c26150-e39e-412d-bde3-abf6e9e8ff5e,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_01,val_01_r1,41100004,dynamic_blockage,medium,val_01-val_01_r1-41100004-dynamic_blockage-medium,0.3403251101379507,planning,true,true,true,true,false,false,false,3.0545811653137207,0.8452273607254028,0,spin_active_rescan,true,48.2045,b6caa436-f976-4d05-903d-37fb034ad9d7,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
validation,val_01,val_01_r2,41200001,lidar_dropout,medium,val_01-val_01_r2-41200001-lidar_dropout-medium,0.7061737482500484,frontal_blockage,true,true,false,true,false,false,false,2.5561137199401855,0.7911583781242371,0,backup,true,14.7711,771b2d4b-f916-4eff-9f30-964dbd99e295,RP_backup,backup,false,true,false,false
validation,val_01,val_01_r2,41200001,lidar_dropout,medium,val_01-val_01_r2-41200001-lidar_dropout-medium,0.7134001502228314,frontal_blockage,true,true,false,true,false,false,false,2.574469804763794,0.8135094046592712,0,controlled_stop,true,6.259699999999997,776eda49-2a6d-4abf-b53f-49424627f2c0,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_01,val_01_r2,41200001,lidar_dropout,medium,val_01-val_01_r2-41200001-lidar_dropout-medium,0.7518705908340603,frontal_blockage,true,true,false,true,false,false,false,2.6255695819854736,0.7819942831993103,0,relocalise,false,6.107899999999997,b0f3e7db-cca6-48c7-8eec-11d7bc25ccc1,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r2,41200001,lidar_dropout,medium,val_01-val_01_r2-41200001-lidar_dropout-medium,0.7518705908340603,frontal_blockage,true,true,false,true,false,false,false,2.6255695819854736,0.7819942831993103,0,controlled_stop,true,6.107899999999997,b0f3e7db-cca6-48c7-8eec-11d7bc25ccc1,RP_relocalise,controlled_stop,true,true,false,false
validation,val_01,val_01_r2,41200001,lidar_dropout,medium,val_01-val_01_r2-41200001-lidar_dropout-medium,0.7678773851375744,frontal_blockage,true,true,false,true,false,false,false,2.628631830215454,0.7667176723480225,0,replan_clear_costmaps,true,6.960799999999994,8211b869-ee2f-4875-bea2-cbc8cd3b80d5,RP_replan_clear_costmaps,replan_clear_costmaps,false,true,false,false
validation,val_01,val_01_r2,41200001,lidar_dropout,medium,val_01-val_01_r2-41200001-lidar_dropout-medium,0.6893955514780727,frontal_blockage,true,true,false,true,false,false,false,2.5365021228790283,0.7971917390823364,0,spin_active_rescan,true,20.3671,d6feac4a-f12c-400f-95e6-a5f87ade0546,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_01,val_01_r2,41200001,lidar_dropout,medium,val_01-val_01_r2-41200001-lidar_dropout-medium,0.7972703671931559,frontal_blockage,true,true,false,true,false,false,false,2.5571722984313965,0.8086546063423157,0,wait,false,11.591399999999993,2c8543d6-2855-40a6-87d1-96affa6b8802,RP_wait,controlled_stop,true,true,false,false
validation,val_01,val_01_r2,41200001,lidar_dropout,medium,val_01-val_01_r2-41200001-lidar_dropout-medium,0.7972703671931559,frontal_blockage,true,true,false,true,false,false,false,2.5571722984313965,0.8086546063423157,0,controlled_stop,true,11.591399999999993,2c8543d6-2855-40a6-87d1-96affa6b8802,RP_wait,controlled_stop,true,true,false,false
